date,value,place_id,category_id
2021-01-01T00:00:00Z,32815917.06,c-us-az-gbe,NA
2022-01-01T00:00:00Z,479609.07000000007,c-us-az-gbe,NA
2023-01-01T00:00:00Z,464381.57000000007,c-us-az-gbe,NA
2017-01-01T00:00:00Z,18432353.57,c-us-az-gda,NA
2018-01-01T00:00:00Z,14301197.96,c-us-az-gda,NA
2019-01-01T00:00:00Z,23639607.22,c-us-az-gda,NA
2020-01-01T00:00:00Z,13889818.53,c-us-az-gda,NA
2021-01-01T00:00:00Z,119828747.77,c-us-az-gda,NA
2022-01-01T00:00:00Z,30610919.15,c-us-az-gda,NA
2023-01-01T00:00:00Z,24391196.19,c-us-az-gda,NA
2017-01-01T00:00:00Z,33372126.209999997,c-us-az-msc,NA
2018-01-01T00:00:00Z,28046948.94,c-us-az-msc,NA
2019-01-01T00:00:00Z,33457365.06,c-us-az-msc,NA
2020-01-01T00:00:00Z,158739890.56,c-us-az-msc,NA
2021-01-01T00:00:00Z,230713242.35,c-us-az-msc,NA
2022-01-01T00:00:00Z,52194941.67,c-us-az-msc,NA
2023-01-01T00:00:00Z,49308198.74,c-us-az-msc,NA
2017-01-01T00:00:00Z,351726737.43,c-us-az-phx,NA
2018-01-01T00:00:00Z,454593795.2099999,c-us-az-phx,NA
2019-01-01T00:00:00Z,527010698.2600001,c-us-az-phx,NA
2020-01-01T00:00:00Z,778210766.1499996,c-us-az-phx,NA
2021-01-01T00:00:00Z,2163532819.650001,c-us-az-phx,NA
2022-01-01T00:00:00Z,735026156.5900003,c-us-az-phx,NA
2023-01-01T00:00:00Z,603051451.66,c-us-az-phx,NA
2017-01-01T00:00:00Z,14532512,c-us-az-stz,NA
2018-01-01T00:00:00Z,10138522.93,c-us-az-stz,NA
2019-01-01T00:00:00Z,9536047.48,c-us-az-stz,NA
2020-01-01T00:00:00Z,8215475.200000001,c-us-az-stz,NA
2021-01-01T00:00:00Z,54195852.99,c-us-az-stz,NA
2022-01-01T00:00:00Z,13844759.06,c-us-az-stz,NA
2023-01-01T00:00:00Z,8534546.07,c-us-az-stz,NA
2017-01-01T00:00:00Z,523145,c-us-az-tpe,NA
2018-01-01T00:00:00Z,900177.97,c-us-az-tpe,NA
2019-01-01T00:00:00Z,3695424.1600000006,c-us-az-tpe,NA
2020-01-01T00:00:00Z,2412945.29,c-us-az-tpe,NA
2021-01-01T00:00:00Z,1727184.29,c-us-az-tpe,NA
2022-01-01T00:00:00Z,3244012.5200000005,c-us-az-tpe,NA
2023-01-01T00:00:00Z,1831950.12,c-us-az-tpe,NA
2017-01-01T00:00:00Z,72696532.41,c-us-az-tuz,NA
2018-01-01T00:00:00Z,106651909.77000004,c-us-az-tuz,NA
2019-01-01T00:00:00Z,113223248.48000002,c-us-az-tuz,NA
2020-01-01T00:00:00Z,242838659.85999992,c-us-az-tuz,NA
2021-01-01T00:00:00Z,359684652.71,c-us-az-tuz,NA
2022-01-01T00:00:00Z,84832060.22000003,c-us-az-tuz,NA
2023-01-01T00:00:00Z,157937766.73,c-us-az-tuz,NA
2017-01-01T00:00:00Z,15205021.66,c-us-ca-ana,NA
2018-01-01T00:00:00Z,11093832.069999998,c-us-ca-ana,NA
2019-01-01T00:00:00Z,12091978.65,c-us-ca-ana,NA
2020-01-01T00:00:00Z,20388702.11,c-us-ca-ana,NA
2021-01-01T00:00:00Z,231045120.03,c-us-ca-ana,NA
2022-01-01T00:00:00Z,5212820.209999999,c-us-ca-ana,NA
2023-01-01T00:00:00Z,17345185.52,c-us-ca-ana,NA
2017-01-01T00:00:00Z,4718891.53,c-us-ca-bfl,NA
2018-01-01T00:00:00Z,15416847.13,c-us-ca-bfl,NA
2019-01-01T00:00:00Z,20118754.609999996,c-us-ca-bfl,NA
2020-01-01T00:00:00Z,61783358.55,c-us-ca-bfl,NA
2021-01-01T00:00:00Z,155884607.87,c-us-ca-bfl,NA
2022-01-01T00:00:00Z,26344838.22,c-us-ca-bfl,NA
2023-01-01T00:00:00Z,19896651.77,c-us-ca-bfl,NA
2017-01-01T00:00:00Z,9357672.11,c-us-ca-cuv,NA
2018-01-01T00:00:00Z,6917288.28,c-us-ca-cuv,NA
2019-01-01T00:00:00Z,10167042.53,c-us-ca-cuv,NA
2020-01-01T00:00:00Z,5470176.68,c-us-ca-cuv,NA
2021-01-01T00:00:00Z,108321408.27,c-us-ca-cuv,NA
2022-01-01T00:00:00Z,948560.6300000008,c-us-ca-cuv,NA
2023-01-01T00:00:00Z,8398957.42,c-us-ca-cuv,NA
2017-01-01T00:00:00Z,65601016.95,c-us-ca-fat,NA
2018-01-01T00:00:00Z,50414202.190000005,c-us-ca-fat,NA
2019-01-01T00:00:00Z,70339698.59000002,c-us-ca-fat,NA
2020-01-01T00:00:00Z,171174815.91,c-us-ca-fat,NA
2021-01-01T00:00:00Z,329368141.11999995,c-us-ca-fat,NA
2022-01-01T00:00:00Z,88583059.39000002,c-us-ca-fat,NA
2023-01-01T00:00:00Z,78871746.93,c-us-ca-fat,NA
2017-01-01T00:00:00Z,2203211.44,c-us-ca-fnc,NA
2018-01-01T00:00:00Z,1897829.64,c-us-ca-fnc,NA
2019-01-01T00:00:00Z,1930495.3,c-us-ca-fnc,NA
2020-01-01T00:00:00Z,1629435.11,c-us-ca-fnc,NA
2021-01-01T00:00:00Z,67050121.01,c-us-ca-fnc,NA
2022-01-01T00:00:00Z,1421047.5,c-us-ca-fnc,NA
2023-01-01T00:00:00Z,2484827.97,c-us-ca-fnc,NA
2017-01-01T00:00:00Z,1938821,c-us-ca-ivn,NA
2018-01-01T00:00:00Z,2407654.85,c-us-ca-ivn,NA
2019-01-01T00:00:00Z,26183124.87,c-us-ca-ivn,NA
2020-01-01T00:00:00Z,4965188.930000002,c-us-ca-ivn,NA
2021-01-01T00:00:00Z,76624556.89999999,c-us-ca-ivn,NA
2022-01-01T00:00:00Z,4488073.8,c-us-ca-ivn,NA
2023-01-01T00:00:00Z,18020635.11,c-us-ca-ivn,NA
2017-01-01T00:00:00Z,302712563.3499999,c-us-ca-lax,NA
2018-01-01T00:00:00Z,284103703.80000013,c-us-ca-lax,NA
2019-01-01T00:00:00Z,396411827.6700002,c-us-ca-lax,NA
2020-01-01T00:00:00Z,1597295025.1600003,c-us-ca-lax,NA
2021-01-01T00:00:00Z,2530335088.9399986,c-us-ca-lax,NA
2022-01-01T00:00:00Z,820953248.0200001,c-us-ca-lax,NA
2023-01-01T00:00:00Z,605434127.5900002,c-us-ca-lax,NA
2017-01-01T00:00:00Z,188705230.13999996,c-us-ca-lgb,NA
2018-01-01T00:00:00Z,124031937.12,c-us-ca-lgb,NA
2019-01-01T00:00:00Z,199243825.65000007,c-us-ca-lgb,NA
2020-01-01T00:00:00Z,299043762.8,c-us-ca-lgb,NA
2021-01-01T00:00:00Z,425530747.79,c-us-ca-lgb,NA
2022-01-01T00:00:00Z,222708743.39999995,c-us-ca-lgb,NA
2023-01-01T00:00:00Z,198611716.43000004,c-us-ca-lgb,NA
2017-01-01T00:00:00Z,259581866.16999996,c-us-ca-oak,NA
2018-01-01T00:00:00Z,185034298.35,c-us-ca-oak,NA
2019-01-01T00:00:00Z,161286866.82999998,c-us-ca-oak,NA
2020-01-01T00:00:00Z,1261035977.9899998,c-us-ca-oak,NA
2021-01-01T00:00:00Z,2524772894.16,c-us-ca-oak,NA
2022-01-01T00:00:00Z,690523726.0300001,c-us-ca-oak,NA
2023-01-01T00:00:00Z,125900044.91,c-us-ca-oak,NA
2017-01-01T00:00:00Z,55325271.74,c-us-ca-ral,NA
2018-01-01T00:00:00Z,24168290.35,c-us-ca-ral,NA
2019-01-01T00:00:00Z,33835548,c-us-ca-ral,NA
2020-01-01T00:00:00Z,109037028.87,c-us-ca-ral,NA
2021-01-01T00:00:00Z,73470365.7,c-us-ca-ral,NA
2022-01-01T00:00:00Z,46575529.2,c-us-ca-ral,NA
2023-01-01T00:00:00Z,36429848.07,c-us-ca-ral,NA
2017-01-01T00:00:00Z,63699696.71999999,c-us-ca-sac,NA
2018-01-01T00:00:00Z,59930253.970000006,c-us-ca-sac,NA
2019-01-01T00:00:00Z,104063163.29,c-us-ca-sac,NA
2020-01-01T00:00:00Z,273143015.37,c-us-ca-sac,NA
2021-01-01T00:00:00Z,285774151.16999996,c-us-ca-sac,NA
2022-01-01T00:00:00Z,193707106.64,c-us-ca-sac,NA
2023-01-01T00:00:00Z,111777300.69,c-us-ca-sac,NA
2017-01-01T00:00:00Z,9771875.98,c-us-ca-sam,NA
2018-01-01T00:00:00Z,4561256,c-us-ca-sam,NA
2019-01-01T00:00:00Z,12591696.21,c-us-ca-sam,NA
2020-01-01T00:00:00Z,19789941.07,c-us-ca-sam,NA
2021-01-01T00:00:00Z,64129749.5,c-us-ca-sam,NA
2022-01-01T00:00:00Z,31330351.81,c-us-ca-sam,NA
2023-01-01T00:00:00Z,15727664.94,c-us-ca-sam,NA
2017-01-01T00:00:00Z,400338841.9000001,c-us-ca-san,NA
2018-01-01T00:00:00Z,455614832.2999999,c-us-ca-san,NA
2019-01-01T00:00:00Z,545948217,c-us-ca-san,NA
2020-01-01T00:00:00Z,965413984.77,c-us-ca-san,NA
2021-01-01T00:00:00Z,1132292362.56,c-us-ca-san,NA
2022-01-01T00:00:00Z,630813065.9,c-us-ca-san,NA
2023-01-01T00:00:00Z,648964399.6899999,c-us-ca-san,NA
2017-01-01T00:00:00Z,72147640.20999993,c-us-ca-sbt,NA
2018-01-01T00:00:00Z,22763578.679999996,c-us-ca-sbt,NA
2019-01-01T00:00:00Z,62236038.00000001,c-us-ca-sbt,NA
2020-01-01T00:00:00Z,181803785.49999988,c-us-ca-sbt,NA
2021-01-01T00:00:00Z,248361725.51000005,c-us-ca-sbt,NA
2022-01-01T00:00:00Z,62230112.369999975,c-us-ca-sbt,NA
2023-01-01T00:00:00Z,174322425.19,c-us-ca-sbt,NA
2017-01-01T00:00:00Z,32668281.69,c-us-ca-sck,NA
2018-01-01T00:00:00Z,29643249.4,c-us-ca-sck,NA
2019-01-01T00:00:00Z,33978473.47,c-us-ca-sck,NA
2020-01-01T00:00:00Z,55435640.19,c-us-ca-sck,NA
2021-01-01T00:00:00Z,63269657.61000001,c-us-ca-sck,NA
2022-01-01T00:00:00Z,22033068.5,c-us-ca-sck,NA
2023-01-01T00:00:00Z,40151530.83,c-us-ca-sck,NA
2017-01-01T00:00:00Z,1004833189.81,c-us-ca-sfo,NA
2018-01-01T00:00:00Z,615031694.9399999,c-us-ca-sfo,NA
2019-01-01T00:00:00Z,764114216.0600001,c-us-ca-sfo,NA
2020-01-01T00:00:00Z,1516630164.6199996,c-us-ca-sfo,NA
2021-01-01T00:00:00Z,2694785456.02,c-us-ca-sfo,NA
2022-01-01T00:00:00Z,1114509449.8000002,c-us-ca-sfo,NA
2023-01-01T00:00:00Z,566762212.3100001,c-us-ca-sfo,NA
2017-01-01T00:00:00Z,146414151.77,c-us-ca-sjc,NA
2018-01-01T00:00:00Z,237815303.1,c-us-ca-sjc,NA
2019-01-01T00:00:00Z,95128607.27,c-us-ca-sjc,NA
2020-01-01T00:00:00Z,415380074.87,c-us-ca-sjc,NA
2021-01-01T00:00:00Z,750133933.1299999,c-us-ca-sjc,NA
2022-01-01T00:00:00Z,128578365.97,c-us-ca-sjc,NA
2023-01-01T00:00:00Z,70820065.03999999,c-us-ca-sjc,NA
2017-01-01T00:00:00Z,53282387.93,c-us-ca-sna,NA
2018-01-01T00:00:00Z,44267865.9,c-us-ca-sna,NA
2019-01-01T00:00:00Z,59903543.02,c-us-ca-sna,NA
2020-01-01T00:00:00Z,62037297.330000006,c-us-ca-sna,NA
2021-01-01T00:00:00Z,247978461.55,c-us-ca-sna,NA
2022-01-01T00:00:00Z,53999844.66,c-us-ca-sna,NA
2023-01-01T00:00:00Z,46231714,c-us-ca-sna,NA
2017-01-01T00:00:00Z,4984374.55,c-us-co-auc,NA
2018-01-01T00:00:00Z,7788325,c-us-co-auc,NA
2019-01-01T00:00:00Z,9399245.32,c-us-co-auc,NA
2020-01-01T00:00:00Z,14102195.73,c-us-co-auc,NA
2021-01-01T00:00:00Z,103613116.32,c-us-co-auc,NA
2022-01-01T00:00:00Z,2847133.8799999994,c-us-co-auc,NA
2023-01-01T00:00:00Z,12535573.36,c-us-co-auc,NA
2017-01-01T00:00:00Z,46960114.53,c-us-co-cos,NA
2018-01-01T00:00:00Z,67000965.289999984,c-us-co-cos,NA
2019-01-01T00:00:00Z,42039939.080000006,c-us-co-cos,NA
2020-01-01T00:00:00Z,104150250.64000002,c-us-co-cos,NA
2021-01-01T00:00:00Z,182456141.21,c-us-co-cos,NA
2022-01-01T00:00:00Z,62347714.41,c-us-co-cos,NA
2023-01-01T00:00:00Z,56503851.29000001,c-us-co-cos,NA
2017-01-01T00:00:00Z,926409826.81,c-us-co-den,NA
2018-01-01T00:00:00Z,757356082.7299999,c-us-co-den,NA
2019-01-01T00:00:00Z,949749537.9500002,c-us-co-den,NA
2020-01-01T00:00:00Z,2397212557.6000004,c-us-co-den,NA
2021-01-01T00:00:00Z,4360172807.109999,c-us-co-den,NA
2022-01-01T00:00:00Z,2766031187.149999,c-us-co-den,NA
2023-01-01T00:00:00Z,1784706962.14,c-us-co-den,NA
2017-01-01T00:00:00Z,81730929.82000001,c-us-ct-bdr,NA
2018-01-01T00:00:00Z,67427914.77000001,c-us-ct-bdr,NA
2019-01-01T00:00:00Z,68390739.15,c-us-ct-bdr,NA
2020-01-01T00:00:00Z,88045923.03000002,c-us-ct-bdr,NA
2021-01-01T00:00:00Z,163050725.01000002,c-us-ct-bdr,NA
2022-01-01T00:00:00Z,77031683.44,c-us-ct-bdr,NA
2023-01-01T00:00:00Z,80215458.11999999,c-us-ct-bdr,NA
2017-01-01T00:00:00Z,549249732.12,c-us-dc-was,NA
2018-01-01T00:00:00Z,501424372.9700001,c-us-dc-was,NA
2019-01-01T00:00:00Z,570558274.1100001,c-us-dc-was,NA
2020-01-01T00:00:00Z,1201058011.44,c-us-dc-was,NA
2021-01-01T00:00:00Z,2102702422.6499996,c-us-dc-was,NA
2022-01-01T00:00:00Z,1462855251.6800003,c-us-dc-was,NA
2023-01-01T00:00:00Z,1095712558.9900002,c-us-dc-was,NA
2017-01-01T00:00:00Z,35647811.81,c-us-de-ilg,NA
2018-01-01T00:00:00Z,36152176.48,c-us-de-ilg,NA
2019-01-01T00:00:00Z,35255409.66,c-us-de-ilg,NA
2020-01-01T00:00:00Z,41963472.11,c-us-de-ilg,NA
2021-01-01T00:00:00Z,98089877,c-us-de-ilg,NA
2022-01-01T00:00:00Z,43848982.68,c-us-de-ilg,NA
2023-01-01T00:00:00Z,88134196,c-us-de-ilg,NA
2017-01-01T00:00:00Z,71630397.33,c-us-fl-hlf,NA
2018-01-01T00:00:00Z,61156135,c-us-fl-hlf,NA
2019-01-01T00:00:00Z,63243821,c-us-fl-hlf,NA
2020-01-01T00:00:00Z,71556683.24000001,c-us-fl-hlf,NA
2021-01-01T00:00:00Z,153462649.93,c-us-fl-hlf,NA
2022-01-01T00:00:00Z,80788280.59,c-us-fl-hlf,NA
2023-01-01T00:00:00Z,57725315.830000006,c-us-fl-hlf,NA
2017-01-01T00:00:00Z,168484937.64999998,c-us-fl-jax,NA
2018-01-01T00:00:00Z,158875748.24,c-us-fl-jax,NA
2019-01-01T00:00:00Z,143255418.78000003,c-us-fl-jax,NA
2020-01-01T00:00:00Z,479476649.74,c-us-fl-jax,NA
2021-01-01T00:00:00Z,804027615.8100001,c-us-fl-jax,NA
2022-01-01T00:00:00Z,171000582.67999998,c-us-fl-jax,NA
2023-01-01T00:00:00Z,179934235.82000002,c-us-fl-jax,NA
2017-01-01T00:00:00Z,12373380.819999998,c-us-fl-mia,NA
2018-01-01T00:00:00Z,51403992.169999994,c-us-fl-mia,NA
2019-01-01T00:00:00Z,31742061.94999999,c-us-fl-mia,NA
2020-01-01T00:00:00Z,69182939.33,c-us-fl-mia,NA
2021-01-01T00:00:00Z,240644127.2,c-us-fl-mia,NA
2022-01-01T00:00:00Z,46679014.260000005,c-us-fl-mia,NA
2023-01-01T00:00:00Z,38233275.34,c-us-fl-mia,NA
2017-01-01T00:00:00Z,24867556.6,c-us-fl-orl,NA
2018-01-01T00:00:00Z,25609886.7,c-us-fl-orl,NA
2019-01-01T00:00:00Z,38207353.20999999,c-us-fl-orl,NA
2020-01-01T00:00:00Z,193400918.37,c-us-fl-orl,NA
2021-01-01T00:00:00Z,327007610.5299999,c-us-fl-orl,NA
2022-01-01T00:00:00Z,73782717.87,c-us-fl-orl,NA
2023-01-01T00:00:00Z,252099786.50000003,c-us-fl-orl,NA
2017-01-01T00:00:00Z,6065558.6,c-us-fl-pie,NA
2018-01-01T00:00:00Z,5280386.21,c-us-fl-pie,NA
2019-01-01T00:00:00Z,8320317,c-us-fl-pie,NA
2020-01-01T00:00:00Z,10942336.31,c-us-fl-pie,NA
2021-01-01T00:00:00Z,75470682.17,c-us-fl-pie,NA
2022-01-01T00:00:00Z,1651864.9600000004,c-us-fl-pie,NA
2023-01-01T00:00:00Z,11943832.8,c-us-fl-pie,NA
2017-01-01T00:00:00Z,184335844.9,c-us-fl-tpa,NA
2018-01-01T00:00:00Z,137087282.76999998,c-us-fl-tpa,NA
2019-01-01T00:00:00Z,138831174.76,c-us-fl-tpa,NA
2020-01-01T00:00:00Z,181750085.46,c-us-fl-tpa,NA
2021-01-01T00:00:00Z,314047162.89000005,c-us-fl-tpa,NA
2022-01-01T00:00:00Z,251390548.84,c-us-fl-tpa,NA
2023-01-01T00:00:00Z,186574207.76,c-us-fl-tpa,NA
2017-01-01T00:00:00Z,151002195.75,c-us-ga-atl,NA
2018-01-01T00:00:00Z,156109660.07999998,c-us-ga-atl,NA
2019-01-01T00:00:00Z,165721105.91000003,c-us-ga-atl,NA
2020-01-01T00:00:00Z,663171128.41,c-us-ga-atl,NA
2021-01-01T00:00:00Z,657748690.54,c-us-ga-atl,NA
2022-01-01T00:00:00Z,212651068.18000004,c-us-ga-atl,NA
2023-01-01T00:00:00Z,220637033.84,c-us-ga-atl,NA
2017-01-01T00:00:00Z,89079893.04999998,c-us-hi-hnl,NA
2018-01-01T00:00:00Z,134627206.23000002,c-us-hi-hnl,NA
2019-01-01T00:00:00Z,80874424.8,c-us-hi-hnl,NA
2020-01-01T00:00:00Z,1005140478.69,c-us-hi-hnl,NA
2021-01-01T00:00:00Z,769712999.0499997,c-us-hi-hnl,NA
2022-01-01T00:00:00Z,388489234.59,c-us-hi-hnl,NA
2023-01-01T00:00:00Z,220035874.41,c-us-hi-hnl,NA
2017-01-01T00:00:00Z,57723133.93,c-us-ia-dsm,NA
2018-01-01T00:00:00Z,51353851.27,c-us-ia-dsm,NA
2019-01-01T00:00:00Z,60604935.00999999,c-us-ia-dsm,NA
2020-01-01T00:00:00Z,107177335.48000002,c-us-ia-dsm,NA
2021-01-01T00:00:00Z,195553304.38,c-us-ia-dsm,NA
2022-01-01T00:00:00Z,74462619.67999999,c-us-ia-dsm,NA
2023-01-01T00:00:00Z,102563773.81,c-us-ia-dsm,NA
2017-01-01T00:00:00Z,22141501.49,c-us-id-boi,NA
2018-01-01T00:00:00Z,18423090.15,c-us-id-boi,NA
2019-01-01T00:00:00Z,21706373.65,c-us-id-boi,NA
2020-01-01T00:00:00Z,42521049.62,c-us-id-boi,NA
2021-01-01T00:00:00Z,108130185.55,c-us-id-boi,NA
2022-01-01T00:00:00Z,53680217.24,c-us-id-boi,NA
2023-01-01T00:00:00Z,30340563.35,c-us-id-boi,NA
2017-01-01T00:00:00Z,2134387710.06,c-us-il-chi,NA
2018-01-01T00:00:00Z,2020027861.11,c-us-il-chi,NA
2019-01-01T00:00:00Z,1899108548.49,c-us-il-chi,NA
2020-01-01T00:00:00Z,4100899867.27,c-us-il-chi,NA
2021-01-01T00:00:00Z,5035310310.749998,c-us-il-chi,NA
2022-01-01T00:00:00Z,3807329155.739999,c-us-il-chi,NA
2023-01-01T00:00:00Z,1869204304.13,c-us-il-chi,NA
2017-01-01T00:00:00Z,19696365.15,c-us-in-fwa,NA
2018-01-01T00:00:00Z,29275352,c-us-in-fwa,NA
2019-01-01T00:00:00Z,43289775.2,c-us-in-fwa,NA
2020-01-01T00:00:00Z,52019987.73,c-us-in-fwa,NA
2021-01-01T00:00:00Z,105276413.43,c-us-in-fwa,NA
2022-01-01T00:00:00Z,6690378.9,c-us-in-fwa,NA
2023-01-01T00:00:00Z,48698754.720000006,c-us-in-fwa,NA
2017-01-01T00:00:00Z,137689742.57999998,c-us-in-ind,NA
2018-01-01T00:00:00Z,162281754.34,c-us-in-ind,NA
2019-01-01T00:00:00Z,168897085.9399999,c-us-in-ind,NA
2020-01-01T00:00:00Z,444066552.1800002,c-us-in-ind,NA
2021-01-01T00:00:00Z,684135161.8299998,c-us-in-ind,NA
2022-01-01T00:00:00Z,237354966.11,c-us-in-ind,NA
2023-01-01T00:00:00Z,214749716.47999993,c-us-in-ind,NA
2017-01-01T00:00:00Z,26662630.39,c-us-in-sbn,NA
2018-01-01T00:00:00Z,26305342.429999996,c-us-in-sbn,NA
2019-01-01T00:00:00Z,36724381.489999995,c-us-in-sbn,NA
2020-01-01T00:00:00Z,55313136.120000005,c-us-in-sbn,NA
2021-01-01T00:00:00Z,113459867.07999998,c-us-in-sbn,NA
2022-01-01T00:00:00Z,40886336.76,c-us-in-sbn,NA
2023-01-01T00:00:00Z,38484454.04,c-us-in-sbn,NA
2017-01-01T00:00:00Z,44019785.83,c-us-ks-ict,NA
2018-01-01T00:00:00Z,41220782,c-us-ks-ict,NA
2019-01-01T00:00:00Z,59569390.45999999,c-us-ks-ict,NA
2020-01-01T00:00:00Z,66096238.989999995,c-us-ks-ict,NA
2021-01-01T00:00:00Z,116803467.86,c-us-ks-ict,NA
2022-01-01T00:00:00Z,88224211.81,c-us-ks-ict,NA
2023-01-01T00:00:00Z,45815818.45,c-us-ks-ict,NA
2017-01-01T00:00:00Z,12755495.94,c-us-ky-lex,NA
2018-01-01T00:00:00Z,26177602.660000004,c-us-ky-lex,NA
2019-01-01T00:00:00Z,22000016.15,c-us-ky-lex,NA
2020-01-01T00:00:00Z,45461829.88999999,c-us-ky-lex,NA
2021-01-01T00:00:00Z,215292457.1,c-us-ky-lex,NA
2022-01-01T00:00:00Z,54604520.059999995,c-us-ky-lex,NA
2023-01-01T00:00:00Z,40466709.97,c-us-ky-lex,NA
2017-01-01T00:00:00Z,161420610.09,c-us-ky-lui,NA
2018-01-01T00:00:00Z,135583724,c-us-ky-lui,NA
2019-01-01T00:00:00Z,131230177.35,c-us-ky-lui,NA
2020-01-01T00:00:00Z,306970368.36,c-us-ky-lui,NA
2021-01-01T00:00:00Z,642620541.69,c-us-ky-lui,NA
2022-01-01T00:00:00Z,230459075.06,c-us-ky-lui,NA
2023-01-01T00:00:00Z,144059145,c-us-ky-lui,NA
2017-01-01T00:00:00Z,58889888.64,c-us-la-btr,NA
2018-01-01T00:00:00Z,38693041,c-us-la-btr,NA
2019-01-01T00:00:00Z,45127075.41,c-us-la-btr,NA
2020-01-01T00:00:00Z,91421075.55,c-us-la-btr,NA
2021-01-01T00:00:00Z,257997754.43,c-us-la-btr,NA
2022-01-01T00:00:00Z,76235979.53,c-us-la-btr,NA
2023-01-01T00:00:00Z,29592504.159999996,c-us-la-btr,NA
2017-01-01T00:00:00Z,206866196.3,c-us-la-msy,NA
2018-01-01T00:00:00Z,40316844.15,c-us-la-msy,NA
2019-01-01T00:00:00Z,35664888.86,c-us-la-msy,NA
2020-01-01T00:00:00Z,61676686.02,c-us-la-msy,NA
2021-01-01T00:00:00Z,935836064.12,c-us-la-msy,NA
2022-01-01T00:00:00Z,99405170.51,c-us-la-msy,NA
2023-01-01T00:00:00Z,6014714.069999997,c-us-la-msy,NA
2017-01-01T00:00:00Z,127513035.30999994,c-us-ma-bos,NA
2018-01-01T00:00:00Z,125830151.04000008,c-us-ma-bos,NA
2019-01-01T00:00:00Z,134816714.21000007,c-us-ma-bos,NA
2020-01-01T00:00:00Z,194329701.97999993,c-us-ma-bos,NA
2021-01-01T00:00:00Z,186674031.03999996,c-us-ma-bos,NA
2022-01-01T00:00:00Z,198151068.76000005,c-us-ma-bos,NA
2023-01-01T00:00:00Z,174833888.93999997,c-us-ma-bos,NA
2017-01-01T00:00:00Z,92129743.46,c-us-md-bal,NA
2018-01-01T00:00:00Z,111957664.23000002,c-us-md-bal,NA
2019-01-01T00:00:00Z,111003228.71999995,c-us-md-bal,NA
2020-01-01T00:00:00Z,214457181.09,c-us-md-bal,NA
2021-01-01T00:00:00Z,181623178.62,c-us-md-bal,NA
2022-01-01T00:00:00Z,108642767.16999996,c-us-md-bal,NA
2023-01-01T00:00:00Z,121127095.38000004,c-us-md-bal,NA
2017-01-01T00:00:00Z,46542028.59,c-us-me-pwm,NA
2018-01-01T00:00:00Z,47651974.68,c-us-me-pwm,NA
2019-01-01T00:00:00Z,60787477.59,c-us-me-pwm,NA
2020-01-01T00:00:00Z,76054930.69999999,c-us-me-pwm,NA
2021-01-01T00:00:00Z,135383332.23000002,c-us-me-pwm,NA
