date,value,place_id,category_id
2023-01-01 00:00:00,57725315.830000006,c-us-fl-hlf,
2017-01-01 00:00:00,168484937.64999998,c-us-fl-jax,
2018-01-01 00:00:00,158875748.24,c-us-fl-jax,
2019-01-01 00:00:00,143255418.78000003,c-us-fl-jax,
2020-01-01 00:00:00,479476649.74,c-us-fl-jax,
2021-01-01 00:00:00,804027615.8100001,c-us-fl-jax,
2022-01-01 00:00:00,171000582.67999998,c-us-fl-jax,
2023-01-01 00:00:00,179934235.82000002,c-us-fl-jax,
2017-01-01 00:00:00,12373380.819999998,c-us-fl-mia,
2018-01-01 00:00:00,51403992.169999994,c-us-fl-mia,
2019-01-01 00:00:00,31742061.94999999,c-us-fl-mia,
2020-01-01 00:00:00,69182939.33,c-us-fl-mia,
2021-01-01 00:00:00,240644127.2,c-us-fl-mia,
2022-01-01 00:00:00,46679014.260000005,c-us-fl-mia,
2023-01-01 00:00:00,38233275.339999996,c-us-fl-mia,
2017-01-01 00:00:00,24867556.6,c-us-fl-orl,
2018-01-01 00:00:00,25609886.7,c-us-fl-orl,
2019-01-01 00:00:00,38207353.20999999,c-us-fl-orl,
2020-01-01 00:00:00,193400918.37,c-us-fl-orl,
2021-01-01 00:00:00,327007610.5299999,c-us-fl-orl,
2022-01-01 00:00:00,73782717.87,c-us-fl-orl,
2023-01-01 00:00:00,252099786.50000003,c-us-fl-orl,
2017-01-01 00:00:00,6065558.6,c-us-fl-pie,
2018-01-01 00:00:00,5280386.21,c-us-fl-pie,
2019-01-01 00:00:00,8320317,c-us-fl-pie,
2020-01-01 00:00:00,10942336.31,c-us-fl-pie,
2021-01-01 00:00:00,75470682.17,c-us-fl-pie,
2022-01-01 00:00:00,1651864.9600000004,c-us-fl-pie,
2023-01-01 00:00:00,11943832.8,c-us-fl-pie,
2017-01-01 00:00:00,184335844.9,c-us-fl-tpa,
2018-01-01 00:00:00,137087282.76999998,c-us-fl-tpa,
2019-01-01 00:00:00,138831174.76,c-us-fl-tpa,
2020-01-01 00:00:00,181750085.45999998,c-us-fl-tpa,
2021-01-01 00:00:00,314047162.89000005,c-us-fl-tpa,
2022-01-01 00:00:00,251390548.84,c-us-fl-tpa,
2023-01-01 00:00:00,186574207.76000002,c-us-fl-tpa,
2017-01-01 00:00:00,151002195.75,c-us-ga-atl,
2018-01-01 00:00:00,156109660.07999998,c-us-ga-atl,
2019-01-01 00:00:00,165721105.91000003,c-us-ga-atl,
2020-01-01 00:00:00,663171128.41,c-us-ga-atl,
2021-01-01 00:00:00,657748690.54,c-us-ga-atl,
2022-01-01 00:00:00,212651068.18000004,c-us-ga-atl,
2023-01-01 00:00:00,220637033.84,c-us-ga-atl,
2017-01-01 00:00:00,89079893.04999998,c-us-hi-hnl,
2018-01-01 00:00:00,134627206.23000002,c-us-hi-hnl,
2019-01-01 00:00:00,80874424.8,c-us-hi-hnl,
2020-01-01 00:00:00,1005140478.69,c-us-hi-hnl,
2021-01-01 00:00:00,769712999.0499997,c-us-hi-hnl,
2022-01-01 00:00:00,388489234.59000003,c-us-hi-hnl,
2023-01-01 00:00:00,220035874.41,c-us-hi-hnl,
2017-01-01 00:00:00,57723133.93,c-us-ia-dsm,
2018-01-01 00:00:00,51353851.269999996,c-us-ia-dsm,
2019-01-01 00:00:00,60604935.00999999,c-us-ia-dsm,
2020-01-01 00:00:00,107177335.48000002,c-us-ia-dsm,
2021-01-01 00:00:00,195553304.38,c-us-ia-dsm,
2022-01-01 00:00:00,74462619.67999999,c-us-ia-dsm,
2023-01-01 00:00:00,102563773.81,c-us-ia-dsm,
2017-01-01 00:00:00,22141501.490000002,c-us-id-boi,
2018-01-01 00:00:00,18423090.15,c-us-id-boi,
2019-01-01 00:00:00,21706373.65,c-us-id-boi,
2020-01-01 00:00:00,42521049.62,c-us-id-boi,
2021-01-01 00:00:00,108130185.55000001,c-us-id-boi,
2022-01-01 00:00:00,53680217.24,c-us-id-boi,
2023-01-01 00:00:00,30340563.349999998,c-us-id-boi,
2017-01-01 00:00:00,2134387710.06,c-us-il-chi,
2018-01-01 00:00:00,2020027861.1100001,c-us-il-chi,
2019-01-01 00:00:00,1899108548.4899998,c-us-il-chi,
2020-01-01 00:00:00,4100899867.27,c-us-il-chi,
2021-01-01 00:00:00,5035310310.749998,c-us-il-chi,
2022-01-01 00:00:00,3807329155.739999,c-us-il-chi,
2023-01-01 00:00:00,1869204304.13,c-us-il-chi,
2017-01-01 00:00:00,19696365.15,c-us-in-fwa,
2018-01-01 00:00:00,29275352,c-us-in-fwa,
2019-01-01 00:00:00,43289775.2,c-us-in-fwa,
2020-01-01 00:00:00,52019987.73,c-us-in-fwa,
2021-01-01 00:00:00,105276413.42999999,c-us-in-fwa,
2022-01-01 00:00:00,6690378.9,c-us-in-fwa,
2023-01-01 00:00:00,48698754.720000006,c-us-in-fwa,
2017-01-01 00:00:00,137689742.57999998,c-us-in-ind,
2018-01-01 00:00:00,162281754.34,c-us-in-ind,
2019-01-01 00:00:00,168897085.9399999,c-us-in-ind,
2020-01-01 00:00:00,444066552.1800002,c-us-in-ind,
2021-01-01 00:00:00,684135161.8299998,c-us-in-ind,
2022-01-01 00:00:00,237354966.11,c-us-in-ind,
2023-01-01 00:00:00,214749716.47999993,c-us-in-ind,
2017-01-01 00:00:00,26662630.39,c-us-in-sbn,
2018-01-01 00:00:00,26305342.429999996,c-us-in-sbn,
2019-01-01 00:00:00,36724381.489999995,c-us-in-sbn,
2020-01-01 00:00:00,55313136.120000005,c-us-in-sbn,
2021-01-01 00:00:00,113459867.07999998,c-us-in-sbn,
2022-01-01 00:00:00,40886336.76,c-us-in-sbn,
2023-01-01 00:00:00,38484454.04,c-us-in-sbn,
2017-01-01 00:00:00,44019785.83,c-us-ks-ict,
2018-01-01 00:00:00,41220782,c-us-ks-ict,
2019-01-01 00:00:00,59569390.45999999,c-us-ks-ict,
2020-01-01 00:00:00,66096238.989999995,c-us-ks-ict,
2021-01-01 00:00:00,116803467.86,c-us-ks-ict,
2022-01-01 00:00:00,88224211.81,c-us-ks-ict,
2023-01-01 00:00:00,45815818.45,c-us-ks-ict,
2017-01-01 00:00:00,12755495.94,c-us-ky-lex,
2018-01-01 00:00:00,26177602.660000004,c-us-ky-lex,
2019-01-01 00:00:00,22000016.150000002,c-us-ky-lex,
2020-01-01 00:00:00,45461829.88999999,c-us-ky-lex,
2021-01-01 00:00:00,215292457.1,c-us-ky-lex,
2022-01-01 00:00:00,54604520.059999995,c-us-ky-lex,
2023-01-01 00:00:00,40466709.97,c-us-ky-lex,
2017-01-01 00:00:00,161420610.09,c-us-ky-lui,
2018-01-01 00:00:00,135583724,c-us-ky-lui,
2019-01-01 00:00:00,131230177.35,c-us-ky-lui,
2020-01-01 00:00:00,306970368.36,c-us-ky-lui,
2021-01-01 00:00:00,642620541.69,c-us-ky-lui,
2022-01-01 00:00:00,230459075.06,c-us-ky-lui,
2023-01-01 00:00:00,144059145,c-us-ky-lui,
2017-01-01 00:00:00,58889888.64,c-us-la-btr,
2018-01-01 00:00:00,38693041,c-us-la-btr,
2019-01-01 00:00:00,45127075.410000004,c-us-la-btr,
2020-01-01 00:00:00,91421075.55,c-us-la-btr,
2021-01-01 00:00:00,257997754.42999998,c-us-la-btr,
2022-01-01 00:00:00,76235979.53,c-us-la-btr,
2023-01-01 00:00:00,29592504.159999996,c-us-la-btr,
2017-01-01 00:00:00,206866196.29999998,c-us-la-msy,
2018-01-01 00:00:00,40316844.15,c-us-la-msy,
2019-01-01 00:00:00,35664888.86,c-us-la-msy,
2020-01-01 00:00:00,61676686.019999996,c-us-la-msy,
2021-01-01 00:00:00,935836064.12,c-us-la-msy,
2022-01-01 00:00:00,99405170.51,c-us-la-msy,
2023-01-01 00:00:00,6014714.069999997,c-us-la-msy,
2017-01-01 00:00:00,127513035.30999994,c-us-ma-bos,
2018-01-01 00:00:00,125830151.04000007,c-us-ma-bos,
